"visit_date","day","time","house_id","neighbourhood","visitor","agent","review","building","conservation","size","price","location","did_not_like_the_location","expected_a_better_preserved_property","bigger_in_photos","different_from_the_listing","others"
"2018-05-12","2018-05-12","12:45",892824374,Vila Leopoldina,Pablo,Francisco,"4",false,false,false,false,false,true,false,false,false,
"2018-05-12","2018-05-12","12:45",892786093,Vila Leopoldina,Pablo,Francisco,"4",false,false,false,false,false,true,false,false,false,
"2018-05-12","2018-05-12","12:15",892825692,Barra da Tijuca,Marco,Amarildo,"5",false,false,false,true,true,false,false,false,false,
"2018-05-12","2018-05-12","13:30",892815913,Moema,Carla,Giovana,"5",false,true,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","13:30",892824539,Vila Mariana,Roberto,Sandro,"3",false,false,false,false,false,false,false,true,false,
"2018-05-12","2018-05-12","9:30",892825768,Aclimação,Vitor,José,"5",true,true,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","11:00",892823538,Barra da Tijuca,Daniel,Irnaas,"5",false,true,true,false,true,false,false,false,false,
"2018-05-12","5/12/2018","12:30",892810875,Centro,Hernán,Kleber,"2",false,false,false,false,false,false,false,false,false,cozinha horrível
"2018-05-12","2018-05-12","11:45",892807076,Vila Mariana,Fernanda,Claudir,"5",true,false,false,false,true,false,false,false,false,
"2018-05-12","2018-05-12","12:30",892824539,Vila Mariana,Fernanda,Sandro,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","5/12/2018","13:30",892819286,Vila Mariana,Fernanda,José,"4",false,false,false,false,false,false,false,false,false,quarto pequeno
"2018-05-12","2018-05-12","12:00",892807077,Vila Mariana,Fernanda,Claudir,"5",true,false,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","11:30",892825015,Vila Mariana,Fernanda,Claudir,"5",true,false,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","10:45",892828118,Jardim Vila Mariana,Fateh,José,"5",false,false,true,true,true,false,false,false,false,
"2018-05-12","5/12/2018","13:45",892826310,Santa Cecília,Luis,Raimundo,"5",true,true,true,true,true,false,false,false,false,ótimo
"2018-05-12","2018-05-12","13:30",892827115,Aclimação,Gabriella,Sandro,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","9:30",892827323,Vila Uberabinha,Fernanda,Werner,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","12:00",892821333,Bela Vista,Caroline,Marcelo,"5",false,true,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","12:45",892827284,Umuarama,Sthéfany,Joscelin,"4",false,false,false,false,false,true,false,true,false,
"2018-05-12","2018-05-12","14:30",892810450,Presidente Altino,Sthéfany,Joscelin,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","11:00",892795765,Indianópolis,Elena,Claudia,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","11:45",892823525,Indianópolis,Elena,Giovana,"4",false,false,false,false,false,false,false,true,false,
"2018-05-12","2018-05-12","12:15",892825477,Planalto,Fernanda,Vanessa,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","10:30",892829242,Campo Belo,Guilherme,Cristina,"5",true,false,false,true,true,false,false,false,false,
"2018-05-10","2018-05-10","15:15",892827639,Ponte Preta,Andre,Antonio,"5",false,false,true,false,false,false,false,false,false,
"2018-05-12","2018-05-12","13:00",892827396,Lapa,Marília,Danilo,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","10:15",892829243,Vila Nova Conceição,Andrios,Werner,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","10:15",892829243,Vila Nova Conceição,Andrios,Werner,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","11:30",892820132,Santa Cecília,Patricia,Sergio,"3",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","11:30",892820132,Santa Cecília,Patricia,Sergio,"3",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","11:00",892823021,Santa Cecília,Patricia,Sergio,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","11:00",892823021,Santa Cecília,Patricia,Sergio,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","11:00",892827558,Jardim Brasil (zona Sul),Djalma,Ibiratan,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","12:45",892824991,Bela Vista,Fellipe,Luiz,"5",false,true,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","12:00",892821333,Bela Vista,Fellipe,Marcelo,"4",false,false,false,false,false,false,true,false,false,
"2018-05-09","2018-05-09","14:00",892827649,Santa Efigênia,Cecília,Mauro,"4",false,false,false,false,false,false,false,true,false,
"2018-05-09","2018-05-09","14:15",892827648,Santa Efigênia,Cecília,Mauro,"5",true,true,true,false,true,false,false,false,false,
"2018-05-12","5/12/2018","11:45",892810141,Centro,Rogerio,Joscelin,"3",false,false,false,false,false,false,false,true,false,"o banheiro na area de servico proximo a cozinha , sem varanda"
"2018-05-12","2018-05-12","11:45",892824801,Vila da Saúde,Elton,Wesley,"5",false,false,true,false,false,false,false,false,false,
"2018-05-12","5/12/2018","13:30",892826926,Gávea,Bruno,André,"3",false,false,false,false,false,false,false,true,false,"informado 2 vagas, era 1 só."
"2018-05-12","5/12/2018","14:45",892819049,Gávea,Bruno,André,"4",false,false,false,false,false,false,false,false,false,x
"2018-05-12","5/12/2018","13:30",892828587,Santa Cecilia,João,Rosangela,"4",false,false,false,false,false,false,false,false,false,em obras
"2018-05-12","2018-05-12","13:30",892820536,Casa Verde Média,Vinicius,Jorge,"4",false,false,false,false,false,true,false,false,false,
"2018-05-12","2018-05-12","12:30",892824890,Vila Mariana,Debora,Maria,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","10:45",892825657,Copacabana,Pedro,Rosana,"5",false,true,false,false,false,false,false,false,false,
"2018-05-12","2018-05-12","11:45",892828887,Bela Vista,Fabio,Marcos,"5",true,false,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","10:45",892824658,Centro,Fabio,Carlos,"5",true,true,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","12:15",892813930,Botafogo,Cristiane,Araci,"5",false,false,false,true,false,false,false,false,false,
"2018-05-12","2018-05-12","10:15",892814391,Centro,Barbara,Joscelin,"5",true,true,false,false,true,false,false,false,false,
"2018-05-09","2018-05-09","10:00",892818554,Higienópolis,Rodrigo,Marcelo,"5",true,false,true,true,true,false,false,false,false,
"2018-05-12","2018-05-12","11:00",892827561,Pinheiros,Lucas,Tatiana,"5",false,true,false,false,false,false,false,false,false,
"2018-05-22","2018-05-22","8:30",892818756,Continental,#VALUE!,Joscelin,"4",false,false,false,false,false,false,true,false,false,
"2018-05-12","5/12/2018","10:00",892828303,Vila da Saúde,Patrícia,Ivaldo,"4",false,false,false,false,false,false,false,false,false,paredes muito sujas
"2018-05-10","2018-05-10","14:00",892826310,Santa Cecília,Ahmed,Pedro,"4",false,false,false,false,false,true,false,false,false,
"2018-05-12","2018-05-12","10:15",892815170,Bosque,Fabrício,Marcos,"5",false,true,true,false,true,false,false,false,false,
"2018-05-12","2018-05-12","10:45",892815574,Vila Nova Conceição,Luana,Werner,"3",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","12:00",892816994,Campo Belo,Luana,Pablo,"5",true,true,true,false,false,false,false,false,false,
"2018-05-12","2018-05-12","13:15",892825013,Indianópolis,Luana,Antonio,"2",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","12:30",892805056,Santo Amaro,Altemir,Marcelo,"5",true,true,true,false,true,false,false,false,false,
"2018-05-10","5/10/2018","14:30",892806073,Campo Belo,Felipe,Celia,"3",false,false,false,false,false,false,false,false,false,não. apenas o condomínio não ter lazer
"2018-05-12","2018-05-12","12:45",892825298,Bela Vista,Marcelo,Paulo,"4",false,false,false,false,false,false,false,true,false,
"2018-05-12","2018-05-12","11:00",892828732,Laranjeiras,Anna,Fabio,"5",true,true,true,true,true,false,false,false,false,
"2018-05-09","5/9/2018","15:15",892825301,Barra da Tijuca,#VALUE!,Thiago,"4",false,false,false,false,false,true,false,true,true,N�O
"2018-05-10","2018-05-10","9:00",892828520,Santo Amaro,Danilo,Francisca,"5",true,true,false,false,true,false,false,false,false,
"2018-05-10","5/10/2018","11:15",892789615,Centro,Eduardo,Antonio,"2",false,false,false,false,false,false,false,false,true,o imóvel tem fotos que não correspondem com a realidade. possui imagens de frente e é de fundos.
"2018-05-15","2018-05-15","9:00",892782730,Vila Leopoldina,#VALUE!,Rodolfo,"5",true,true,true,false,false,false,false,false,false,
"2018-05-15","2018-05-15","9:00",892826213,Bela Vista,Jéssica,Pedro,"1",false,false,false,false,false,true,true,true,false,
"2018-05-15","2018-05-15","9:15",892828041,Bela Vista,Jéssica,Pedro,"4",false,false,false,false,false,true,true,false,false,
"2018-05-15","2018-05-15","9:00",892808239,Alto da Lapa,Vitor,Francisco,"5",true,true,false,false,false,false,false,false,false,
"2018-05-15","2018-05-15","12:00",892824041,Bela Vista,Vitor,Victor,"5",true,true,false,false,false,false,false,false,false,
"2018-05-15","2018-05-15","9:00",892819283,Barra da Tijuca,Vânia,Irnaas,"4",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","11:30",892793688,Vila Mascote,Gabriela,Wesley,"4",false,false,false,false,false,false,false,true,false,
"2018-05-12","2018-05-12","10:00",892818909,Botafogo,Maurício,Fabio,"5",false,true,true,false,true,false,false,false,false,
"2018-05-12","2018-05-12","10:30",892818469,Botafogo,Maurício,Fabio,"2",false,false,false,false,false,false,false,true,false,
"2018-05-15","2018-05-15","12:30",892815701,Pinheiros,Roberto,Marcio,"3",false,false,false,false,false,false,false,true,false,
"2018-05-15","2018-05-15","13:00",892786093,Vila Leopoldina,Paulo,Rodolfo,"4",false,false,false,false,false,false,true,false,false,
"2018-05-15","5/15/2018","13:30",892828225,Vila Leopoldina,Paulo,Rodolfo,"4",false,false,false,false,false,false,false,false,false,condomínio
"2018-05-15","2018-05-15","11:00",892809755,Perdizes,Caroline,Fernando,"5",false,false,false,true,true,false,false,false,false,
"2018-05-15","2018-05-15","15:00",892828016,Moema,Caroline,Patrícia,"5",false,false,true,true,false,false,false,false,false,
"2018-05-15","2018-05-15","12:15",892827698,Indianópolis,Caroline,Werner,"5",false,false,false,true,true,false,false,false,false,
"2018-05-15","2018-05-15","13:45",892824549,Jardim São Judas Tadeu,Leandro,Marcia,"5",false,true,true,false,true,false,false,false,false,
"2018-05-15","2018-05-15","14:30",892765429,Cerqueira César,Lucas,Eduardo,"5",false,false,true,false,true,false,false,false,false,
"2018-05-15","5/15/2018","9:00",892819642,Parque Mandaqui,#VALUE!,Caio,"4",false,false,false,false,false,false,false,false,false,"O fato de ser completamente mobiliado mas, vou negociar."
"2018-05-15","2018-05-15","14:30",892816219,Campo Belo,Felipe,Pollyana,"4",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","10:00",892828596,Carmo,Rodrigo,Tatiana,"2",false,false,false,false,false,false,false,true,false,
"2018-05-15","2018-05-15","15:45",892826158,Campo Belo,Andreia,Gisele,"5",true,true,true,false,true,false,false,false,false,
"2018-05-15","2018-05-15","14:00",892795098,Botafogo,Thamy,Ovilques,"5",true,true,true,true,true,false,false,false,false,
"2018-05-15","2018-05-15","16:30",892786136,Sumaré,William,Luis,"2",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","8:45",892817644,Jardim Paulista,Luciana,Guerino,"4",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","9:15",892815815,Jardim Paulista,Luciana,Guerino,"4",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","14:30",892828154,Vila Suzana,Felipe,Carlos,"5",false,false,true,false,false,false,false,false,false,
"2018-05-15","2018-05-15","14:30",892828154,Vila Suzana,Felipe,Carlos,"5",false,false,true,false,false,false,false,false,false,
"2018-05-15","2018-05-15","14:45",892824963,Vila Suzana,Felipe,Carlos,"5",false,true,false,false,false,false,false,false,false,
"2018-05-15","2018-05-15","14:45",892824963,Vila Suzana,Felipe,Carlos,"5",false,true,false,false,false,false,false,false,false,
"2018-05-15","2018-05-15","12:00",892819782,Vila Guarani (z Sul),Mauricio,Marialva,"5",false,false,true,false,true,false,false,false,false,
"2018-05-15","2018-05-15","12:00",892819782,Vila Guarani (z Sul),Mauricio,Marialva,"5",false,false,true,false,true,false,false,false,false,
"2018-05-15","2018-05-15","16:30",892787471,Vila Buarque,Marcio,Alexandre,"5",true,false,true,true,true,false,false,false,false,
"2018-05-15","5/15/2018","15:00",892776013,Brooklin Novo,Bruno,Pablo,"3",false,false,false,false,false,false,true,false,false,parte se um dos moveis quebrados por dentro.. sofá com cheiro de mofo. não tinha televisão igual ao anúncio
"2018-05-12","5/12/2018","9:00",892828377,Campo Belo,Renata,Francisca,"4",false,false,false,false,false,false,false,false,false,"barulho, garagem, carpete"
"2018-05-15","2018-05-15","16:30",892827183,Vila da Saúde,Elton,Marialva,"5",false,false,true,true,false,false,false,false,false,
"2018-05-15","2018-05-15","14:45",892827837,Consolação,Fernanda,Rafael,"5",true,false,false,false,true,false,false,false,false,
"2018-05-15","2018-05-15","10:15",892825595,Tatuapé,Elisabete,Terence,"3",false,false,false,false,false,false,true,false,false,
"2018-05-15","2018-05-15","14:00",892827505,Jardim Brasil (zona Sul),Djalma,Ibiratan,"5",false,true,true,true,true,false,false,false,false,
"2018-05-15","2018-05-15","10:15",892829588,Jardim Ampliação,Kleber,Carlos,"5",true,true,true,true,true,false,false,false,false,
"2018-05-15","5/15/2018","10:00",892787550,Campos Elíseos,Paulo,Braulio,"3",false,false,false,false,false,false,false,false,false,não tinha espaço pra máquina de lavar no banheiro
"2018-05-15","5/15/2018","11:30",892828845,Bela Vista,Paulo,Carlos,"3",false,false,false,false,false,false,true,false,false,não tinha espaço pra máquina de lavar no banheiro
"2018-05-15","2018-05-15","10:00",892825913,�gua Branca,Luís,Cindy,"5",true,true,true,false,true,false,false,false,false,
"2018-05-12","5/12/2018","11:00",892801814,Jardim Europa,Rodolfo,Antonio,"3",false,false,false,false,false,false,true,false,false,"prédio sem recepção, antigo, numa rua muito apertada"
"2018-05-15","2018-05-15","14:00",892770619,Consolação,Helena,Ivan,"5",false,false,false,false,true,false,false,false,false,
"2018-05-15","2018-05-15","13:30",892786093,Vila Leopoldina,Germano,Danilo,"3",false,false,false,false,false,true,false,false,false,
"2018-05-15","2018-05-15","13:45",892828225,Vila Leopoldina,Germano,Camila,"5",false,true,true,true,true,false,false,false,false,
"2018-05-15","2018-05-15","16:45",892824177,Jardim Paulista,Emerson,Marly,"5",true,false,false,false,false,false,false,false,false,
"2018-05-15","2018-05-15","9:00",892829316,Vila Suzana,Maria,Joni,"4",false,false,false,false,false,false,true,true,false,
"2018-05-10","5/10/2018","15:30",892826886,Saúde,Luciano,Wesley,"2",false,false,false,false,false,false,false,false,false,imóvel ocupado com gente morando móveis etc
"2018-05-12","5/12/2018","13:30",892828416,Ipanema,Rodrigo,Nelson,"3",false,false,false,false,false,false,true,false,false,cozinha mal conservada
"2018-05-12","2018-05-12","9:45",892824643,Barra da Tijuca,#VALUE!,Irnaas,"3",false,false,false,false,false,false,false,true,false,
"2018-05-12","2018-05-12","10:00",892817594,Barra da Tijuca,#VALUE!,Irnaas,"2",false,false,false,false,false,false,true,false,false,
"2018-05-12","2018-05-12","10:30",892819283,Barra da Tijuca,#VALUE!,Irnaas,"5",true,false,true,false,true,false,false,false,false,
"2018-05-12","2018-05-12","9:30",892828783,República,João,Paulo,"3",false,false,false,false,false,false,false,true,false,
"2018-05-15","5/15/2018","8:00",892828076,Swift,Milene,Daniel,"4",false,false,false,false,false,false,false,false,false,faltou mais armários e informação de garagem descoberta
"2018-05-15","2018-05-15","14:15",892823933,Centro,Wesley,Karina,"2",false,false,false,false,false,false,false,true,false,
"2018-05-15","2018-05-15","15:30",892824624,Vila Valparaíso,Wesley,Claudio,"3",false,false,false,false,false,true,false,false,false,
"2018-05-17","2018-05-17","8:00",892825316,Consolação,Roberto,Marcelo,"5",false,false,false,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:00",892785961,Mirandópolis,Juliana,Ibiratan,"5",false,false,true,false,true,false,false,false,false,
"2018-05-17","2018-05-17","8:00",892785961,Mirandópolis,Juliana,Ibiratan,"5",false,false,true,false,true,false,false,false,false,
"2018-05-12","5/12/2018","11:00",892824332,Perdizes,Juliana,Debora,"4",false,false,false,false,false,false,false,false,false,Achei um pouco pequeno. Mas gostei bastante.
"2018-05-12","2018-05-12","12:45",892818950,Vila Pompéia,Juliana,Debora,"5",false,true,true,false,true,false,false,false,false,
"2018-05-12","2018-05-12","13:00",892793257,Vila Pompéia,Juliana,Debora,"5",false,true,true,false,false,false,false,false,false,
"2018-05-17","2018-05-17","8:30",892817833,Jardim Parque Morumbi,Felipe,Luis,"5",false,false,true,false,false,false,false,false,false,
"2018-05-17","2018-05-17","8:30",892817833,Jardim Parque Morumbi,Felipe,Luis,"5",false,false,true,false,false,false,false,false,false,
"2018-05-17","5/17/2018","9:45",892773624,Vila Olímpia,Daniel,Jeferson,"1",false,false,false,false,false,false,true,false,false,Fortíssimo cheiro de cigarro
"2018-05-17","2018-05-17","9:30",892819642,Parque Mandaqui,Rodolfo,Carlos,"5",false,true,false,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:00",892825116,Bela Vista,Eder,Ivan,"5",true,true,false,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:45",892791351,Centro,Eder,Katia,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:15",892804314,Bela Vista,Eder,Katia,"5",false,false,true,true,false,false,false,false,false,
"2018-05-17","2018-05-17","9:45",892829530,Bela Vista,Dahra,Ivan,"5",false,true,true,false,true,false,false,false,false,
"2018-05-15","5/15/2018","12:15",892829287,Mirandópolis,Maria,Demetrius,"3",false,false,false,false,false,false,false,false,false,quartos muito pequenos
"2018-05-17","2018-05-17","10:15",892827928,Vila Ipojuca,Francine,Camila,"5",true,true,false,false,false,false,false,false,false,
"2018-05-17","2018-05-17","10:30",892829562,Centro,Fabricio,Kleber,"5",true,true,true,false,true,false,false,false,false,
"2018-05-17","5/17/2018","11:00",892825124,Paraíso,Gustavo,Ariel,"4",false,false,false,false,false,false,false,false,false,poucos armários
"2018-05-17","2018-05-17","11:30",892825884,Vila Buarque,Valter,Ivan,"4",false,false,false,false,false,false,false,true,false,
"2018-05-17","5/17/2018","9:30",892788458,Jardim Paulista,Carlos,Guilherme,"4",false,false,false,false,false,false,false,false,false,O apartamento e muito barulhento por causa da avenida 9 de Julho.
"2018-05-17","2018-05-17","12:00",892830012,Bela Vista,Mariana,Rosangela,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","12:30",892826917,Vila Olímpia,Isabela,Mauri,"5",false,true,false,false,false,false,false,false,false,
"2018-05-17","5/17/2018","13:00",892827561,Pinheiros,Germanno,Luis,"2",false,false,false,false,false,false,false,false,false,aaa aaa
"2018-05-15","2018-05-15","11:45",892829568,Indianópolis,Elaine,William,"5",false,false,true,false,true,false,false,false,false,
"2018-05-17","2018-05-17","9:30",892828949,Santa Cecília,Luciana,Juliana,"4",false,false,false,false,false,true,false,false,false,
"2018-05-17","2018-05-17","12:30",892822962,Flamengo,Raffaela,Fabio,"5",true,false,true,false,true,false,false,false,false,
"2018-05-17","5/17/2018","12:45",892829333,Campo Belo,Marco,Francisca,"2",false,false,false,false,false,false,true,false,false,nao tem 4 quartos
"2018-05-17","2018-05-17","12:45",892799105,Campo Belo,Marco,Francisca,"4",false,false,false,false,false,false,true,false,false,
"2018-05-17","2018-05-17","11:15",892828705,Perdizes,Francine,Carlos,"5",true,true,true,false,true,false,false,false,false,
"2018-05-17","2018-05-17","14:00",892829908,Bela Vista,Viviane,Walter,"3",false,false,false,false,false,true,false,false,false,
"2018-05-17","2018-05-17","12:15",892826969,Vila Bastos,#VALUE!,Claudio,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","11:00",892829003,�gua Branca,Vinicius,Cindy,"5",true,false,false,false,false,false,false,false,false,
"2018-05-17","2018-05-17","10:30",892820955,�gua Branca,Vinicius,Douglas,"5",true,true,true,false,false,false,false,false,false,
"2018-05-17","2018-05-17","15:30",892822213,Laranjeiras,Huli,Jose,"5",false,false,false,true,false,false,false,false,false,
"2018-05-17","5/17/2018","12:00",892820232,Perdizes,Francine,Tatiana,"4",false,false,false,false,false,false,false,false,false,"a parte do lazer,achei q a piscina fosse maior.."
"2018-05-17","2018-05-17","15:30",892827265,Catete,Rosangela,Fabio,"5",true,false,false,false,false,false,false,false,false,
"2018-05-17","2018-05-17","15:30",892774859,Vila Ipojuca,Valter,Lucas,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","14:30",892829279,Vila Firmiano Pinto,Victor,Claudir,"5",true,false,false,false,false,false,false,false,false,
"2018-05-17","2018-05-17","11:45",892828991,Perdizes,Germano,Camila,"5",false,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:00",892803340,Jardim Vila Mariana,Vivian,Sandro,"5",false,false,false,true,true,false,false,false,false,
"2018-05-17","2018-05-17","14:00",892823924,Vila Pires,Aparecida,Maria,"5",true,true,false,true,false,false,false,false,false,
"2018-05-17","2018-05-17","8:45",892828420,Consolação,Felipe,Ivan,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","8:45",892828420,Consolação,Felipe,Ivan,"5",true,true,true,true,true,false,false,false,false,
"2018-05-17","2018-05-17","11:15",892826867,Copacabana,Pedro,Denise,"4",false,false,false,false,false,false,false,true,false,
"2018-05-17","2018-05-17","16:15",892802866,Vila Suzana,Maria,Wesley,"5",false,false,true,false,false,false,false,false,false,
"2018-05-15","2018-05-15","8:00",892829524,Bela Vista,Johannes,Paulo,"2",false,false,false,false,false,true,false,false,false,
"2018-05-15","2018-05-15","8:00",892829524,Bela Vista,Johannes,Paulo,"2",false,false,false,false,false,true,false,false,false,
"2018-05-17","2018-05-17","11:45",892817671,Alto da Mooca,Vitor,Marcia,"5",false,false,false,true,true,false,false,false,false,
"2018-05-17","2018-05-17","14:45",892788915,Centro,#VALUE!,Amaro,"5",true,false,true,false,true,false,false,false,false,
"2018-05-17","2018-05-17","15:00",892827250,Vila Gilda,#VALUE!,Karina,"5",false,true,true,true,true,false,false,false,false,
"2018-05-15","2018-05-15","11:00",892809755,Perdizes,Raphael,Fernando,"5",false,false,false,false,true,false,false,false,false,
"2018-05-17","2018-05-17","14:30",892819541,Aclimação,Roberta,Rosiel,"1",false,false,false,false,false,true,true,false,false,
"2018-05-17","2018-05-17","9:30",892826863,Vila Buarque,Lucas,Marcos,"4",false,false,false,false,false,false,false,true,false,
"2018-05-17","2018-05-17","8:45",892826722,Vila Clementino,Alan,Ibiratan,"5",false,true,false,false,true,false,false,false,false,
"2018-05-17","2018-05-17","13:00",892829519,Vila Guarani (z Sul),Marcelo,Wesley,"5",false,false,false,false,true,false,false,false,false,
"2018-05-12","2018-05-12","11:00",892827169,Vila da Saúde,Vinícius,Wesley,"5",false,true,true,false,true,false,false,false,false,
"2018-05-17","5/17/2018","14:30",892811359,Bela Vista,#VALUE!,Marcos,"2",false,false,false,false,false,false,false,false,false,caro
"2018-05-17","5/17/2018","14:45",892821822,Bela Vista,#VALUE!,Marcos,"3",false,false,false,false,false,false,false,false,false,caro
"2018-05-17","5/17/2018","14:45",892825116,Bela Vista,#VALUE!,Marcos,"3",false,false,false,false,false,false,false,false,false,não consigo aprovação de crédito
"2018-05-17","5/17/2018","15:00",892821822,Bela Vista,#VALUE!,Marcos,"2",false,false,false,false,false,false,false,false,false,caro
"2018-05-17","5/17/2018","15:15",892823552,Bela Vista,#VALUE!,Marcos,"1",false,false,false,false,false,false,false,false,true,muito caro
"2018-05-17","5/17/2018","15:00",892825118,Bela Vista,#VALUE!,Marcos,"3",false,false,false,false,false,false,false,false,false,caro
"2018-05-19","2018-05-19","8:30",892802866,Vila Suzana,Maria,Wesley,"5",false,true,true,false,true,false,false,false,false,
"2018-05-19","2018-05-19","9:00",892827278,Copacabana,Luana,Nelson,"2",false,false,false,false,false,false,false,true,false,
"2018-05-19","2018-05-19","9:00",892787360,Vila Mariana,Fabiola,Caio,"2",false,false,false,false,false,true,false,false,false,
"2018-05-19","2018-05-19","9:00",892827914,Planalto,Fernanda,Vanessa,"5",true,true,false,false,true,false,false,false,false,
"2018-05-19","2018-05-19","9:00",892829530,Bela Vista,André,Maria,"5",false,true,false,true,true,false,false,false,false,
"2018-05-19","5/19/2018","9:00",892825719,Cerqueira César,Luciana,Wagner,"4",false,false,false,false,false,false,false,false,false,nao tinha area de serviço
"2018-05-19","5/19/2018","9:00",892785961,Mirandópolis,Carla,Ibiratan,"3",false,false,false,false,false,false,false,false,false,não tem vaga
"2018-05-19","2018-05-19","9:00",892829189,Brás,Fernanda,José,"5",false,true,true,true,false,false,false,false,false,
"2018-05-19","2018-05-19","9:00",892822930,Campos Elíseos,Nifna,Rafael,"5",true,true,false,false,true,false,false,false,false,
"2018-05-19","2018-05-19","9:00",892828591,Indianópolis,Cristina,Mauri,"5",false,true,false,false,false,false,false,false,false,
"2018-05-19","5/19/2018","10:00",892819736,Vila Mariana,Fabiola,Ricardo,"4",false,false,false,false,false,false,false,false,false,mal dividido
"2018-05-19","5/19/2018","10:00",892820536,Casa Verde Média,Guilherme,Mauricio,"3",false,false,false,false,false,false,false,true,false,achei que tivesse mais de um banheiro
"2018-05-17","5/17/2018","11:15",892794188,Santa Cecília.,TAHIRIH,Marcelo,"3",false,false,false,false,false,false,true,true,true,parecia mais amplo e aconchegante
"2018-05-19","5/19/2018","9:45",892824041,Bela Vista,TAHIRIH,Sergio,"4",false,false,false,false,false,false,true,false,false,muito apertado
"2018-05-17","2018-05-17","12:15",892830245,Itaim Bibi,Luis,William,"4",false,false,false,false,false,true,false,false,false,
"2018-05-19","2018-05-19","10:00",892829289,Vila Uberabinha,Marcelo,Giovana,"4",false,false,false,false,false,false,true,false,false,
"2018-05-19","2018-05-19","10:00",892829289,Vila Uberabinha,Marcelo,Giovana,"4",false,false,false,false,false,false,true,false,false,
"2018-05-19","2018-05-19","10:00",892830214,Vila Mariana,Iles,Jessevaldo,"5",false,true,true,false,true,false,false,false,false,
"2018-05-19","2018-05-19","10:00",892827851,Santa Efigênia,Nicole,Walter,"2",false,false,false,false,false,true,false,false,false,
"2018-05-19","2018-05-19","9:00",892822098,�gua Branca,Nicole,Ricardo,"4",false,false,false,false,false,true,false,false,false,
"2018-05-19","5/19/2018","10:30",892830506,Vila Olímpia,Luma,Antonio,"4",false,false,false,false,false,false,false,false,false,pintura das paredes
"2018-05-19","2018-05-19","10:45",892828685,Parque Reboucas,Paulo,Adriano,"5",false,true,true,true,true,false,false,false,false,
"2018-05-19","2018-05-19","11:00",892829554,Mirandópolis,Fabiola,Giuseppe,"5",true,true,true,true,false,false,false,false,false,
"2018-05-19","5/19/2018","11:15",892824870,Copacabana,Luana,Rosana,"4",false,false,false,false,false,false,false,false,false,cozinha e banheiro antigos
"2018-05-19","2018-05-19","11:00",892795510,Bela Vista,Josimar,Alessandra,"3",false,false,false,false,false,false,false,true,false,
"2018-05-19","2018-05-19","9:00",892827284,Umuarama,Paloma,Joscelin,"5",true,true,true,true,true,false,false,false,false,
"2018-05-19","2018-05-19","9:30",892827478,Umuarama,Paloma,Joscelin,"3",false,false,false,false,false,false,true,false,false,
"2018-05-19","5/19/2018","11:45",892829272,Copacabana,Luana,Rosana,"4",false,false,false,false,false,false,false,false,false,nao possui armario / guarda-roupa
